,MAE
"('BENZE-01', 'SEBAC-01')",8.270235860578083
"('BENZE-01', 'NITRO-03')",1.0867055557604663
"('BENZE-01', 'LACTI-01')",16.673582627940235
"('BENZE-01', 'PHENA-01')",8.133601441892754
"('BENZE-01', '2:3-D-01')",0.8876980978202775
"('BENZE-01', '2-MET-06')",0.5469124824183159
"('BENZE-01', 'STEAR-01')",9.894678472611552
"('BENZE-01', 'BEHEN-01')",16.295143548879036
"('BENZE-01', 'FORMA-01')",120.9816658025228
"('BENZE-01', 'DIBUT-02')",5.304225592656633
"('BENZE-01', 'DODEC-01')",2.946951796545575
"('BENZE-01', 'GAMMA-01')",11.936671062799467
"('BENZE-01', '1:2:2-01')",84.55998804686872
"('BENZE-01', '1-MET-01')",3.600948333337248
"('BENZE-01', 'FLUOR-01')",0.30179655394658367
"('BENZE-01', 'CYCLO-07')",0.2887537093920202
"('BENZE-01', '1:2-D-02')",1.005093553364471
"('BENZE-01', 'CIS-1-01')",
"('BENZE-01', 'N-DOT-01')",
"('BENZE-01', 'FURAN')",229.06108423804196
"('BENZE-01', 'BUTYL-01')",0.647887894533589
