,MAE
"('BENZE-01', 'PHENA-01')",3.753532364652821
"('BENZE-01', '2:3-D-01')",0.5429685638458538
"('BENZE-01', '2-MET-06')",2.6184913605940854
"('BENZE-01', 'STEAR-01')",9.46600719481487
"('BENZE-01', 'BEHEN-01')",16.359276905105315
"('BENZE-01', 'FORMA-01')",110.98390620783904
"('BENZE-01', 'DIBUT-02')",5.035644846974375
"('BENZE-01', 'DODEC-01')",2.098700315063627
"('BENZE-01', 'GAMMA-01')",11.314582280153978
"('BENZE-01', '1:2:2-01')",84.37431577612779
"('BENZE-01', '1-MET-01')",1.830819701349767
"('BENZE-01', 'FLUOR-01')",0.3918670534850834
"('BENZE-01', 'CYCLO-07')",1.2474345602691421
"('BENZE-01', '1:2-D-02')",0.9412678583658496
"('BENZE-01', 'CIS-1-01')",
"('BENZE-01', 'N-DOT-01')",
"('BENZE-01', 'FURAN')",227.35249663275496
"('BENZE-01', 'BUTYL-01')",1.2048217816693778
